  .1980635246E+04   .1980642760E+04  .1320E+03  .3071E+09  .8861E+10  .1035E+04  .7000E+02  .2930E+11  .4705E+02 -.7300E+02  .3600E+02 -.4220E+02  .3850E+02  .2325E+03  .3301E+02  .2620E+00  .2442E+04  .1370E+06  .2773E+02  .1691E+00
  .1980676913E+04   .1980679645E+04  .7200E+02  .6187E+08  .1095E+10  .3450E+03  .5000E+02  .2936E+11  .2875E+02 -.9060E+02  .2830E+02 -.1000E+03  .2900E+02  .2478E+03  .8594E+01  .1302E+00  .9021E+03  .3103E+05  .2773E+02  .1691E+00
  .1980676230E+04   .1980686475E+04  .1620E+03  .4234E+09  .1227E+11  .1375E+04  .6500E+02  .2979E+11  .5093E+02 -.2400E+02  .1770E+02 -.2350E+02  .5150E+02  .2475E+03  .5086E+02  .3260E+00  .2744E+04  .1546E+06  .2773E+02  .1691E+00
  .1980680328E+04   .1980688525E+04  .3660E+03  .2152E+10  .9255E+11  .4655E+04  .1000E+03  .3194E+11  .7631E+02 -.1900E+02  .1250E+02 -.2900E+02  .5400E+02  .2490E+03  .7017E+02  .1949E+00  .6173E+04  .5161E+06  .2773E+02  .1691E+00
  .1980666667E+04   .1980685792E+04  .1920E+03  .2621E+09  .6565E+10  .1113E+04  .7000E+02  .3220E+11  .3478E+02 -.3800E+02  .1560E+02 -.4690E+02  .4800E+02  .2440E+03  .6088E+02  .3273E+00  .1433E+04  .6978E+05  .2773E+02  .1691E+00
  .1980719945E+04   .1980725410E+04  .1380E+03  .2761E+09  .7061E+10  .1020E+04  .6000E+02  .3248E+11  .4435E+02 -.7720E+02  .1460E+02 -.9600E+02  .1700E+02  .2635E+03  .1994E+02  .1510E+00  .2100E+04  .1044E+06  .2773E+02  .1691E+00
  .1980748634E+04   .1980764344E+04  .2700E+03  .1141E+10  .4719E+11  .2725E+04  .9000E+02  .3362E+11  .6056E+02 -.2000E+02  .3360E+02 -.2450E+02  .5250E+02  .2740E+03  .5645E+02  .2138E+00  .4436E+04  .3567E+06  .2773E+02  .1691E+00
  .1980851776E+04   .1980863388E+04  .2100E+03  .4670E+09  .1382E+11  .1570E+04  .8500E+02  .3409E+11  .4486E+02 -.8260E+02  .1360E+02 -.9310E+02  .2520E+02  .3118E+03  .2299E+02  .1127E+00  .2334E+04  .1343E+06  .2773E+02  .1691E+00
  .1980898907E+04   .1980902322E+04  .7800E+02  .3191E+09  .1100E+11  .8450E+03  .7500E+02  .3441E+11  .6500E+02 -.4600E+02  .3600E+02 -.3200E+02  .4500E+02  .3290E+03  .1694E+02  .2352E+00  .4294E+04  .2878E+06  .2773E+02  .1691E+00
  .1981344521E+04   .1981350000E+04  .6600E+02  .7645E+08  .1472E+10  .3750E+03  .5000E+02  .3448E+11  .3409E+02 -.8360E+02  .1840E+02 -.7100E+02  .2400E+02  .1258E+03  .1342E+02  .2237E+00  .1216E+04  .4551E+05  .2763E+02  .6621E-01
  .1981491781E+04   .1981493836E+04  .5400E+02  .1193E+09  .3259E+10  .4150E+03  .6000E+02  .3460E+11  .4611E+02 -.6500E+02  .3600E+02 -.7850E+02  .3850E+02  .1795E+03  .1153E+02  .2403E+00  .2319E+04  .1232E+06  .2763E+02  .6621E-01
